project,keyword,created,seed,locations,customers,periods,patronizing,rewards,replenishment,character,updated,commit,branch,bdl_runtime,bdl_iterations,bdl_objective,bdl_solution,bdl_optgap,bd5_runtime,bd5_optgap,bd5_iterations,bd5_objective,bd5_solution,bds_runtime,bds_optgap,bds_iterations,bds_objective,bds_solution
paper1,rnd_2-50-50-10-medium-inversely-relative-homogeneous,2023-11-24 18:40,2,50,50,10,medium,inversely,relative,homogeneous,2023-11-24 18:40,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,43.18614793,-1,2449.92,2-28-26-49-31-1-42-13-39-32,9.25E-05,218.42,9.53E-05,19,2449.92,2-28-49-26-1-31-42-13-39-32,218.5,9.53E-05,19,2449.92,2-28-49-26-1-31-42-13-39-32
paper1,rnd_5-50-50-5-large-inversely-mixed-heterogeneous,2023-11-24 10:20,5,50,50,5,large,inversely,mixed,heterogeneous,2023-11-24 10:20,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,18.924757,-1,7589.48,0-3-45-43-29,0,216.56,7.48E-05,20,7589.48,0-3-45-43-29,217.04,7.48E-05,20,7589.48,0-3-45-43-29
paper1,rnd_3-100-100-5-large-identical-absolute-homogeneous,2023-11-24 22:06,3,100,100,5,large,identical,absolute,homogeneous,2023-11-24 22:06,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,48.22777987,-1,49700,73-3-45-26-65,1.67E-05,213.67,0,12,49700,73-45-3-26-65,213.64,0,12,49700,73-45-3-26-65
paper1,rnd_7-50-50-10-medium-inversely-mixed-homogeneous,2023-11-24 01:32,7,50,50,10,medium,inversely,mixed,homogeneous,2023-11-24 01:32,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,34.84812403,-1,6612.56,12-11-21-23-6-2-48-34-39-47,6.38E-05,208.45,9.71E-05,11,6612.56,12-6-11-23-21-2-48-34-39-47,208.26,9.71E-05,11,6612.56,12-6-11-23-21-2-48-34-39-47
paper1,rnd_9-100-100-10-small-identical-absolute-homogeneous,2023-11-24 00:08,9,100,100,10,small,identical,absolute,homogeneous,2023-11-24 00:08,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,76.80796123,-1,56900,80-34-55-85-41-17-10-86-13-30,4.24E-05,204.58,0,15,56900,12-93-75-46-41-17-10-86-13-30,204.84,0,15,56900,12-93-75-46-41-17-10-86-13-30
paper1,rnd_8-50-50-10-medium-identical-relative-heterogeneous,2023-11-24 02:44,8,50,50,10,medium,identical,relative,heterogeneous,2023-11-24 02:44,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,41.06622505,-1,90981.1,0-0-0-24-40-18-46-11-30-20,0,203.94,2.45E-05,20,90981.1,0-0-0-24-40-18-46-11-30-20,203.16,2.45E-05,20,90981.1,0-0-0-24-40-18-46-11-30-20
paper1,rnd_9-50-50-10-medium-inversely-relative-heterogeneous,2023-11-23 23:45,9,50,50,10,medium,inversely,relative,heterogeneous,2023-11-23 23:45,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,42.08471394,-1,15667.46,38-39-6-45-4-33-37-32-46-40,9.63E-05,201.17,7.17E-05,36,15667.46,38-39-6-45-4-33-37-32-46-40,201.37,7.17E-05,36,15667.46,38-39-6-45-4-33-37-32-46-40
paper1,rnd_9-100-100-5-small-inversely-relative-homogeneous,2023-11-23 23:53,9,100,100,5,small,inversely,relative,homogeneous,2023-11-23 23:53,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,60.36564302,-1,1816.52,90-28-96-41-10,9.43E-05,198.68,8.91E-05,50,1816.52,90-28-96-41-10,198.7,8.91E-05,50,1816.52,90-28-96-41-10
paper1,rnd_9-100-100-5-medium-inversely-mixed-heterogeneous,2023-11-24 00:02,9,100,100,5,medium,inversely,mixed,heterogeneous,2023-11-24 00:02,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,58.17291117,-1,20227.36,33-40-29-89-9,5.91E-05,191.92,8.57E-05,19,20227.36,33-40-29-89-9,191.57,8.57E-05,19,20227.36,33-40-29-89-9
paper1,rnd_9-100-100-5-small-inversely-mixed-homogeneous,2023-11-23 23:53,9,100,100,5,small,inversely,mixed,homogeneous,2023-11-23 23:53,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,58.16227984,-1,4084.83,91-92-94-14-49,8.30E-05,190.62,9.79E-05,35,4084.83,90-96-28-41-10,191.29,9.79E-05,35,4084.83,90-96-28-41-10
paper1,rnd_0-50-50-10-small-identical-mixed-heterogeneous,2023-11-24 23:49,0,50,50,10,small,identical,mixed,heterogeneous,2023-11-24 23:49,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,39.22125316,-1,167909.4,8-43-20-41-28-21-49-2-24-1,3.93E-05,187.23,9.52E-05,36,167909.4,8-43-20-41-28-21-49-2-24-1,186.94,9.52E-05,36,167909.4,8-43-20-41-28-21-49-2-24-1
paper1,rnd_9-50-50-5-large-inversely-mixed-heterogeneous,2023-11-23 23:32,9,50,50,5,large,inversely,mixed,heterogeneous,2023-11-23 23:32,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,24.16143107,-1,7505.36,0-0-15-2-47,0,186.08,0,14,7505.36,0-0-15-2-47,185.84,0,14,7505.36,0-0-15-2-47
paper1,rnd_4-50-50-5-large-inversely-mixed-homogeneous,2023-11-24 22:48,4,50,50,5,large,inversely,mixed,homogeneous,2023-11-24 22:48,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,23.79415584,-1,1749.09,36-37-3-7-21,0,185.86,7.63E-05,14,1749.09,36-37-3-7-21,185.81,7.63E-05,14,1749.09,36-37-3-7-21
paper1,rnd_8-50-50-10-small-inversely-mixed-homogeneous,2023-11-24 02:45,8,50,50,10,small,inversely,mixed,homogeneous,2023-11-24 02:45,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,41.1798749,-1,6556.95,48-4-12-26-17-28-23-20-16-42,9.68E-05,182.84,9.92E-05,28,6556.95,4-12-48-17-26-23-28-16-20-42,183.16,9.92E-05,28,6556.95,4-12-48-17-26-23-28-16-20-42
paper1,rnd_6-50-50-5-large-inversely-mixed-homogeneous,2023-11-24 16:13,6,50,50,5,large,inversely,mixed,homogeneous,2023-11-24 16:13,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,21.37147903,-1,1781.36,18-30-49-16-29,0,182.78,0,14,1781.36,18-30-49-16-29,182.72,0,14,1781.36,18-30-49-16-29
paper1,rnd_6-100-100-5-medium-inversely-absolute-heterogeneous,2023-11-24 17:18,6,100,100,5,medium,inversely,absolute,heterogeneous,2023-11-24 17:18,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,47.67597318,-1,12580,98-44-52-56-37,6.09E-05,182.11,0,19,12580,98-44-52-56-37,180.8,0,19,12580,98-44-52-56-37
paper1,rnd_8-50-50-5-large-inversely-relative-homogeneous,2023-11-24 02:38,8,50,50,5,large,inversely,relative,homogeneous,2023-11-24 02:38,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,26.37026477,-1,679.92,0-0-40-44-14,6.00E-05,177.6,0,15,679.92,0-0-40-44-14,177.32,0,15,679.92,0-0-40-44-14
paper1,rnd_8-100-100-5-medium-identical-relative-heterogeneous,2023-11-24 02:56,8,100,100,5,medium,identical,relative,heterogeneous,2023-11-24 02:56,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,61.52782297,-1,181155.48,0-36-63-71-87,0,176.09,0,12,181155.48,0-36-63-71-87,176.09,0,12,181155.48,0-36-63-71-87
paper1,rnd_8-50-50-10-medium-identical-absolute-homogeneous,2023-11-24 02:45,8,50,50,10,medium,identical,absolute,homogeneous,2023-11-24 02:45,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,42.658041,-1,19800,16-22-21-45-39-11-30-18-42-20,7.15E-05,174.96,0,14,19800,11-27-18-5-3-21-7-22-16-35,175.2,0,14,19800,11-27-18-5-3-21-7-22-16-35
paper1,rnd_1-100-100-5-medium-inversely-absolute-heterogeneous,2023-11-25 01:16,1,100,100,5,medium,inversely,absolute,heterogeneous,2023-11-25 01:16,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,63.68448496,-1,12173,35-46-48-81-97,9.62E-05,174.2,0,16,12173,35-46-48-81-97,174.29,0,16,12173,35-46-48-81-97
paper1,rnd_6-100-100-10-small-identical-mixed-homogeneous,2023-11-24 17:51,6,100,100,10,small,identical,mixed,homogeneous,2023-11-24 17:51,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,113.723649,-1,109428.59,10-37-67-59-12-74-40-92-58-70,9.89E-05,172.6,9.86E-05,19,109428.59,10-37-67-59-12-74-40-92-58-70,172.61,9.86E-05,19,109428.59,10-37-67-59-12-74-40-92-58-70
paper1,rnd_8-100-100-5-medium-identical-mixed-heterogeneous,2023-11-24 02:56,8,100,100,5,medium,identical,mixed,heterogeneous,2023-11-24 02:56,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,57.14788818,-1,379810.69,0-36-63-71-87,0,168.61,0,13,379810.69,0-36-63-71-87,168.47,0,13,379810.69,0-36-63-71-87
paper1,rnd_0-100-100-5-large-identical-relative-heterogeneous,2023-11-25 00:10,0,100,100,5,large,identical,relative,heterogeneous,2023-11-25 00:10,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,51.2132268,-1,236952.87,0-0-0-17-44,0,168.06,0,10,236952.87,0-0-0-17-44,168.35,0,10,236952.87,0-0-0-17-44
paper1,rnd_1-50-50-5-large-inversely-mixed-homogeneous,2023-11-25 01:00,1,50,50,5,large,inversely,mixed,homogeneous,2023-11-25 01:00,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,21.36838603,-1,1762.35,5-30-45-37-14,6.91E-05,168.27,0,16,1762.35,5-30-45-37-14,168.31,0,16,1762.35,5-30-45-37-14
paper1,rnd_8-100-100-10-small-identical-mixed-heterogeneous,2023-11-24 03:04,8,100,100,10,small,identical,mixed,heterogeneous,2023-11-24 03:04,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,161.0417171,-1,523931.45,73-59-14-9-36-2-76-20-7-99,7.41E-05,168.66,9.15E-05,23,523931.45,73-59-14-9-36-2-76-20-7-99,168.3,9.15E-05,23,523931.45,73-59-14-9-36-2-76-20-7-99
paper1,rnd_4-100-100-5-medium-identical-mixed-homogeneous,2023-11-24 08:50,4,100,100,5,medium,identical,mixed,homogeneous,2023-11-24 08:50,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,112.179631,-1,74934.9,66-78-40-41-72,6.68E-05,166.29,0,12,74934.9,66-78-40-41-72,166.73,0,12,74934.9,66-78-40-41-72
paper1,rnd_9-50-50-10-medium-inversely-relative-homogeneous,2023-11-23 23:45,9,50,50,10,medium,inversely,relative,homogeneous,2023-11-23 23:45,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,34.48811197,-1,2464.4,31-38-40-32-6-33-4-45-42-1,6.41E-05,165.81,8.02E-05,16,2464.4,40-31-38-6-32-45-33-4-42-1,165.9,8.02E-05,16,2464.4,40-31-38-6-32-45-33-4-42-1
paper1,rnd_9-50-50-10-small-identical-mixed-heterogeneous,2023-11-23 23:35,9,50,50,10,small,identical,mixed,heterogeneous,2023-11-23 23:35,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,40.73134923,-1,164030.69,26-18-34-1-48-19-30-39-49-23,9.20E-05,163.88,5.61E-05,26,164030.69,26-18-34-1-48-19-30-39-49-23,164.68,5.61E-05,26,164030.69,26-18-34-1-48-19-30-39-49-23
paper1,rnd_3-100-100-10-small-identical-mixed-homogeneous,2023-11-24 22:08,3,100,100,10,small,identical,mixed,homogeneous,2023-11-24 22:08,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,145.384975,-1,107901.36,13-4-34-23-37-96-21-19-61-22,9.85E-05,165.26,8.31E-05,19,107901.36,13-4-34-23-37-96-21-19-61-22,164.45,8.31E-05,19,107901.36,13-4-34-23-37-96-21-19-61-22
paper1,rnd_4-50-50-10-small-identical-mixed-heterogeneous,2023-11-24 22:52,4,50,50,10,small,identical,mixed,heterogeneous,2023-11-24 22:52,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,41.03772306,-1,159457.68,47-15-19-43-9-39-16-11-33-4,2.03E-05,164.31,7.43E-05,26,159457.68,47-15-19-43-9-39-16-11-33-4,164.18,7.43E-05,26,159457.68,47-15-19-43-9-39-16-11-33-4
paper1,rnd_6-50-50-10-small-identical-relative-homogeneous,2023-11-24 16:16,6,50,50,10,small,identical,relative,homogeneous,2023-11-24 16:16,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,30.27708101,-1,12849.87,39-9-42-44-23-14-19-6-13-43,9.92E-05,162.19,7.60E-05,28,12849.87,9-39-42-44-23-14-19-6-13-43,162.18,7.60E-05,28,12849.87,9-39-42-44-23-14-19-6-13-43
paper1,rnd_9-50-50-5-large-inversely-relative-homogeneous,2023-11-23 23:29,9,50,50,5,large,inversely,relative,homogeneous,2023-11-23 23:29,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,33.88573599,-1,679.92,0-0-40-35-19,5.29E-05,160.09,7.32E-05,14,679.92,0-0-40-35-19,160.49,7.32E-05,14,679.92,0-0-40-35-19
paper1,rnd_7-50-50-5-large-inversely-relative-homogeneous,2023-11-24 01:23,7,50,50,5,large,inversely,relative,homogeneous,2023-11-24 01:23,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,22.91430306,-1,696.41,0-0-26-34-35,0,159.91,4.50E-05,14,696.41,0-0-26-34-35,160.2,4.50E-05,14,696.41,0-0-26-34-35
paper1,rnd_1-50-50-10-large-identical-mixed-homogeneous,2023-11-25 01:11,1,50,50,10,large,identical,mixed,homogeneous,2023-11-25 01:11,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,61.57250881,-1,46492.99,0-0-0-0-34-38-31-42-24-14,6.43E-05,158.36,1.49E-05,15,46492.99,0-0-0-0-34-38-31-42-24-14,158.69,1.49E-05,15,46492.99,0-0-0-0-34-38-31-42-24-14
paper1,rnd_5-50-50-10-medium-inversely-relative-heterogeneous,2023-11-24 10:28,5,50,50,10,medium,inversely,relative,heterogeneous,2023-11-24 10:28,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,45.75087905,-1,15872.84,29-35-4-40-24-43-22-3-25-11,9.90E-05,156.92,9.98E-05,32,15872.84,29-35-4-40-24-43-22-3-25-11,156.73,9.98E-05,32,15872.84,29-35-4-40-24-43-22-3-25-11
paper1,rnd_6-50-50-10-small-identical-mixed-heterogeneous,2023-11-24 16:16,6,50,50,10,small,identical,mixed,heterogeneous,2023-11-24 16:16,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,47.48937011,-1,164161.76,39-1-15-14-23-34-13-19-6-43,9.96E-05,156.52,9.48E-05,28,164161.76,39-1-15-14-23-34-13-19-6-43,156.42,9.48E-05,28,164161.76,39-1-15-14-23-34-13-19-6-43
paper1,rnd_4-100-100-5-large-identical-absolute-homogeneous,2023-11-24 08:56,4,100,100,5,large,identical,absolute,homogeneous,2023-11-24 08:56,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,35.22711611,-1,49900,33-51-22-19-40,0,154.6,0,10,49900,33-51-22-19-40,155.03,0,10,49900,33-51-22-19-40
paper1,rnd_1-50-50-10-medium-inversely-relative-heterogeneous,2023-11-25 01:09,1,50,50,10,medium,inversely,relative,heterogeneous,2023-11-25 01:09,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,44.52029395,-1,13957.17,39-20-25-43-32-7-36-16-35-41,8.72E-05,154.73,9.62E-05,23,13957.17,39-20-25-43-32-7-36-16-35-41,154.57,9.62E-05,23,13957.17,39-20-25-43-32-7-36-16-35-41
paper1,rnd_8-50-50-5-large-inversely-mixed-homogeneous,2023-11-24 02:38,8,50,50,5,large,inversely,mixed,homogeneous,2023-11-24 02:38,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,28.99058795,-1,1728.68,31-1-44-40-14,8.86E-05,152.94,6.79E-05,13,1728.68,31-1-44-40-14,152.58,6.79E-05,13,1728.68,31-1-44-40-14
paper1,rnd_9-100-100-5-medium-inversely-mixed-homogeneous,2023-11-24 00:02,9,100,100,5,medium,inversely,mixed,homogeneous,2023-11-24 00:02,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,51.48407984,-1,4059.32,21-48-5-90-13,0,151.03,8.49E-05,13,4059.32,21-48-5-90-13,152.44,8.49E-05,13,4059.32,21-48-5-90-13
paper1,rnd_2-100-100-5-medium-inversely-relative-heterogeneous,2023-11-24 19:14,2,100,100,5,medium,inversely,relative,heterogeneous,2023-11-24 19:14,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,44.58180714,-1,9758.67,69-99-16-53-57,0,151.57,0,18,9758.67,69-99-16-53-57,151.75,0,18,9758.67,69-99-16-53-57
paper1,rnd_9-50-50-5-large-inversely-mixed-homogeneous,2023-11-23 23:32,9,50,50,5,large,inversely,mixed,homogeneous,2023-11-23 23:32,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,26.48802805,-1,1746.39,40-39-6-35-19,0,150.55,2.99E-05,13,1746.39,40-39-6-35-19,150.59,2.99E-05,13,1746.39,40-39-6-35-19
paper1,rnd_0-50-50-5-large-inversely-mixed-homogeneous,2023-11-24 23:46,0,50,50,5,large,inversely,mixed,homogeneous,2023-11-24 23:46,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,30.20789886,-1,1709.21,50-34-32-26-31,4.66E-05,150.36,0,14,1709.21,50-34-32-26-31,150.46,0,14,1709.21,50-34-32-26-31
paper1,rnd_1-50-50-10-medium-inversely-mixed-heterogeneous,2023-11-25 01:09,1,50,50,10,medium,inversely,mixed,heterogeneous,2023-11-25 01:09,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,37.79513693,-1,30386.18,45-27-13-47-43-36-7-35-41-16,9.12E-05,149.99,8.67E-05,22,30386.18,45-27-13-47-43-36-7-35-41-16,149.95,8.67E-05,22,30386.18,45-27-13-47-43-36-7-35-41-16
paper1,rnd_7-50-50-10-small-identical-relative-homogeneous,2023-11-24 01:25,7,50,50,10,small,identical,relative,homogeneous,2023-11-24 01:25,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,39.60815096,-1,12361.51,46-25-21-18-39-43-13-1-4-20,4.57E-05,149.65,6.21E-05,26,12361.51,46-25-21-39-18-43-1-13-20-4,149.78,6.21E-05,26,12361.51,46-25-21-39-18-43-1-13-20-4
paper1,rnd_9-50-50-5-medium-inversely-mixed-homogeneous,2023-11-23 23:26,9,50,50,5,medium,inversely,mixed,homogeneous,2023-11-23 23:26,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,25.56543398,-1,2015.53,25-27-33-14-42,9.07E-05,146.95,6.03E-05,21,2015.53,25-27-33-14-42,146.2,6.03E-05,21,2015.53,25-27-33-14-42
paper1,rnd_9-50-50-5-medium-inversely-relative-homogeneous,2023-11-23 23:22,9,50,50,5,medium,inversely,relative,homogeneous,2023-11-23 23:22,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,21.55515099,-1,875.09,22-38-2-4-48,8.77E-05,145.99,7.86E-05,23,875.09,22-38-2-48-4,145.8,7.86E-05,23,875.09,22-38-2-48-4
paper1,rnd_8-50-50-10-small-inversely-relative-homogeneous,2023-11-24 02:45,8,50,50,10,small,inversely,relative,homogeneous,2023-11-24 02:45,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,41.091856,-1,2483.84,48-12-4-26-17-28-23-16-20-42,9.93E-05,145.98,9.93E-05,30,2483.84,4-12-48-26-17-23-28-16-20-42,145.73,9.93E-05,30,2483.84,4-12-48-26-17-23-28-16-20-42
paper1,rnd_2-100-100-10-small-identical-absolute-homogeneous,2023-11-24 19:46,2,100,100,10,small,identical,absolute,homogeneous,2023-11-24 19:46,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,80.17400503,-1,55400,89-35-23-37-17-81-9-83-60-84,8.16E-05,145.17,0,12,55400,89-35-37-23-17-81-60-83-9-84,145.51,0,12,55400,89-35-37-23-17-81-60-83-9-84
paper1,rnd_1-100-100-5-small-inversely-mixed-homogeneous,2023-11-25 01:14,1,100,100,5,small,inversely,mixed,homogeneous,2023-11-25 01:14,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,56.74846601,-1,4084.83,35-85-46-38-47,9.94E-05,144.3,9.04E-05,29,4084.83,35-85-46-38-47,144.41,9.04E-05,29,4084.83,35-85-46-38-47
paper1,rnd_8-50-50-10-medium-inversely-relative-heterogeneous,2023-11-24 02:44,8,50,50,10,medium,inversely,relative,heterogeneous,2023-11-24 02:44,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,29.73221588,-1,15091.68,12-24-17-26-40-44-48-6-27-30,8.86E-06,144.03,0,23,15091.68,12-24-17-26-40-44-48-6-27-30,144.24,0,23,15091.68,12-24-17-26-40-44-48-6-27-30
paper1,rnd_0-100-100-10-small-inversely-mixed-homogeneous,2023-11-25 00:15,0,100,100,10,small,inversely,mixed,homogeneous,2023-11-25 00:15,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,113.840564,-1,13055.46,28-56-63-7-38-80-71-92-4-68,9.97E-05,143.24,9.97E-05,16,13055.46,16-28-7-63-38-80-71-68-92-4,143.18,9.97E-05,16,13055.46,16-28-7-63-38-80-71-68-92-4
paper1,rnd_8-100-100-5-small-inversely-relative-homogeneous,2023-11-24 02:53,8,100,100,5,small,inversely,relative,homogeneous,2023-11-24 02:53,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,55.78503609,-1,1815.09,80-58-8-61-20,9.22E-05,141.59,9.21E-05,40,1815.09,80-58-8-61-20,141.64,9.21E-05,40,1815.09,80-58-8-61-20
paper1,rnd_0-50-50-10-medium-inversely-relative-heterogeneous,2023-11-24 23:58,0,50,50,10,medium,inversely,relative,heterogeneous,2023-11-24 23:58,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,43.05250812,-1,15104.56,29-23-31-28-42-45-17-24-27-8,9.57E-05,140.17,9.15E-05,32,15104.56,29-23-31-28-42-45-17-24-27-8,139.33,9.15E-05,32,15104.56,29-23-31-28-42-45-17-24-27-8
paper1,rnd_6-50-50-5-large-inversely-relative-homogeneous,2023-11-24 16:13,6,50,50,5,large,inversely,relative,homogeneous,2023-11-24 16:13,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,22.13832498,-1,697.86,0-0-30-49-45,3.50E-05,139.46,0,13,697.86,0-0-30-49-45,139.31,0,13,697.86,0-0-30-49-45
paper1,rnd_1-100-100-5-small-inversely-relative-homogeneous,2023-11-25 01:14,1,100,100,5,small,inversely,relative,homogeneous,2023-11-25 01:14,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,74.86524796,-1,1816.52,35-85-46-38-47,9.59E-05,138.75,9.05E-05,36,1816.52,35-85-46-38-47,138.73,9.05E-05,36,1816.52,35-85-46-38-47
paper1,rnd_2-50-50-10-medium-identical-mixed-homogeneous,2023-11-24 18:40,2,50,50,10,medium,identical,mixed,homogeneous,2023-11-24 18:40,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,51.13032794,-1,41299.8,0-5-11-29-47-23-20-38-50-44,9.53E-05,138.29,3.70E-05,13,41299.8,0-5-11-29-47-23-20-38-50-44,138.65,3.70E-05,13,41299.8,0-5-11-29-47-23-20-38-50-44
paper1,rnd_6-100-100-5-medium-inversely-mixed-heterogeneous,2023-11-24 17:21,6,100,100,5,medium,inversely,mixed,heterogeneous,2023-11-24 17:21,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,56.52206111,-1,20168.34,13-98-82-44-52,6.26E-05,138.44,9.15E-05,21,20168.34,13-98-82-44-52,137.89,9.15E-05,21,20168.34,13-98-82-44-52
paper1,rnd_7-50-50-10-medium-identical-mixed-homogeneous,2023-11-24 01:29,7,50,50,10,medium,identical,mixed,homogeneous,2023-11-24 01:29,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,34.47480083,-1,40056.03,0-13-34-43-39-5-30-49-29-22,7.42E-05,137.9,0,15,40056.03,0-13-34-43-39-5-30-49-29-22,137.75,0,15,40056.03,0-13-34-43-39-5-30-49-29-22
paper1,rnd_5-100-100-10-small-identical-absolute-homogeneous,2023-11-24 11:04,5,100,100,10,small,identical,absolute,homogeneous,2023-11-24 11:04,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,85.68613791,-1,55800,9-68-21-78-79-84-6-95-19-32,9.43E-05,137.83,0,17,55800,9-21-37-78-6-95-84-79-19-32,137.72,0,17,55800,9-21-37-78-6-95-84-79-19-32
paper1,rnd_9-50-50-10-small-inversely-relative-homogeneous,2023-11-23 23:39,9,50,50,10,small,inversely,relative,homogeneous,2023-11-23 23:39,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,27.92469597,-1,2491.89,40-26-6-27-29-5-39-35-34-41,9.56E-05,137.58,9.18E-05,27,2491.89,40-6-26-27-29-5-35-39-34-41,137.32,9.18E-05,27,2491.89,40-6-26-27-29-5-35-39-34-41
paper1,rnd_8-100-100-5-small-inversely-mixed-homogeneous,2023-11-24 02:54,8,100,100,5,small,inversely,mixed,homogeneous,2023-11-24 02:54,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,61.30251002,-1,4081.79,80-8-58-61-20,9.33E-05,137.44,8.45E-05,30,4081.79,80-58-8-61-20,137.29,8.45E-05,30,4081.79,80-58-8-61-20
paper1,rnd_0-100-100-5-medium-identical-absolute-homogeneous,2023-11-25 00:03,0,100,100,5,medium,identical,absolute,homogeneous,2023-11-25 00:03,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,34.5831449,-1,40500,90-81-4-11-82,2.87E-05,134.63,0,15,40500,1-72-4-11-82,134.52,0,15,40500,1-72-4-11-82
paper1,rnd_1-100-100-5-small-inversely-absolute-homogeneous,2023-11-25 01:14,1,100,100,5,small,inversely,absolute,homogeneous,2023-11-25 01:14,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,59.12638497,-1,2188,35-46-85-38-47,9.94E-05,134.65,0,30,2188,35-46-85-38-47,134.5,0,30,2188,35-46-85-38-47
paper1,rnd_1-50-50-10-medium-identical-relative-heterogeneous,2023-11-25 01:04,1,50,50,10,medium,identical,relative,heterogeneous,2023-11-25 01:04,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,31.3282001,-1,91168.77,0-0-0-39-3-19-10-43-33-14,0,134.35,8.94E-05,21,91168.77,0-0-0-39-3-19-10-43-33-14,134.32,8.94E-05,21,91168.77,0-0-0-39-3-19-10-43-33-14
paper1,rnd_1-50-50-5-large-inversely-relative-homogeneous,2023-11-25 00:57,1,50,50,5,large,inversely,relative,homogeneous,2023-11-25 00:57,32ff6d65e0f328158f4a0b81bd7e50f599ef5cee,paper1,19.87656093,-1,704.78,0-0-30-45-5,0,134.18,4.40E-05,15,704.78,0-0-30-45-5,134.14,4.40E-05,15,704.78,0-0-30-45-5
