Name,State,Notes,User,Tags,Created,Runtime,Sweep,keyword,set,S,I,J,T,replenishment,zeta,absorption,eta,ap1_objective,ap1_optgap,ap1_runtime,ap1_solution,ap1_status,ap2_objective,ap2_optgap,ap2_runtime,ap2_solution,ap2_status,ap3_objective,ap3_optgap,ap3_runtime,ap3_solution,ap3_status,hrs_objective,hrs_objgap,hrs_solution,lpr_objective,lpr_runtime,lpr_status,mip_intgap,mip_objective,mip_optgap,mip_runtime,mip_solution,mip_status,sanity_check
wise-dew-2017,finished,-,warleyalm,,2022-11-13T04:39:15.000Z,3,,A-7-20-20-14-exponential-100-exponential-25,A,7,20,20,14,exponential,100,exponential,25,743.88,0.9205,0,4-4-4-4-4-4-4-4-4-4-4-4-4-4,2,1571.38,0.8321,0,4-4-4-11-11-11-11-11-11-11-11-11-11-11,2,3551.47,0.6206,0,4-4-4-8-8-8-8-8-7-7-7-7-7-7,2,8781.85,0.0619,4-11-18-13-4-18-11-18-13-10-16-11-18-10,35930.02,0.04,2,0.7394,9361.58,0,1.32,8-14-4-18-11-18-13-11-18-10-16-18-11-10,2,true
sparkling-elevator-2016,finished,-,warleyalm,,2022-11-13T04:39:12.000Z,3,,A-8-10-10-7-linear-100-linear-50,A,8,10,10,7,linear,100,linear,50,1052.8,0,0,10-10-10-10-10-10-10,2,1052.8,0,0,10-10-10-10-10-10-10,2,1052.8,0,0,10-10-10-10-10-10-10,2,1052.8,0,10-10-10-10-10-10-10,9004.71,0.01,2,0.8831,1052.8,0,0.03,10-10-10-10-10-10-10,2,true
glad-pond-2015,finished,-,warleyalm,,2022-11-13T04:39:10.000Z,3,,A-8-10-10-7-linear-100-linear-75,A,8,10,10,7,linear,100,linear,75,886.6,0.3605,0,10-10-6-10-6-10-10,2,1056.8,0.2377,0,6-7-7-7-7-7-7,2,1230,0.1128,0,6-6-7-7-7-7-7,2,1369.9,0.0119,6-7-6-7-7-6-7,9130.52,0.01,2,0.8482,1386.4,0,0.03,6-7-6-7-6-7-7,2,true
happy-blaze-2014,finished,-,warleyalm,,2022-11-13T04:39:07.000Z,3,,A-7-20-20-14-exponential-100-exponential-50,A,7,20,20,14,exponential,100,exponential,50,291.51,0.9665,0,11-11-11-11-11-11-11-11-11-11-11-11-11-11,2,291.51,0.9665,0,11-11-11-11-11-11-11-11-11-11-11-11-11-11,2,3808.71,0.5618,0,11-4-4-4-4-4-4-4-4-8-8-8-8-8,2,7025.96,0.1917,11-4-18-4-13-18-13-11-10-16-18-11-18-6,37250.36,0.04,2,0.7666,8692.57,0,1.97,14-18-4-11-13-18-13-18-11-18-16-18-10-11,2,true
leafy-yogurt-2013,finished,-,warleyalm,,2022-11-13T04:39:05.000Z,3,,A-7-20-20-14-exponential-100-exponential-75,A,7,20,20,14,exponential,100,exponential,75,476.93,0.943,0,17-17-17-17-17-17-17-17-17-17-17-17-17-17,2,476.93,0.943,0,17-17-17-17-17-17-17-17-17-17-17-17-17-17,2,3908.54,0.5331,0,17-4-4-4-4-4-19-19-19-19-19-19-19-19,2,6518.64,0.2213,17-11-4-13-13-13-13-13-10-17-11-6-16-16,41789.22,0.04,2,0.7997,8370.95,0,2.98,14-4-17-11-13-13-13-13-13-10-16-6-17-11,2,true
ethereal-sunset-2012,finished,-,warleyalm,,2022-11-13T04:39:02.000Z,3,,A-7-20-20-14-exponential-100-linear-100,A,7,20,20,14,exponential,100,linear,100,303.44,0.8975,0,11-11-11-11-11-11-11-11-11-11-11-11-11-11,2,303.44,0.8975,0,11-11-11-11-11-11-11-11-11-11-11-11-11-11,2,1189.6,0.5984,0,11-18-18-18-18-18-18-18-18-18-18-18-18-18,2,1751.09,0.4088,11-18-18-18-18-10-11-16-6-6-10-6-11-16,27672.38,0.03,2,0.893,2961.8,0,0.25,18-18-11-11-11-11-11-10-16-10-16-16-10-16,2,true
cosmic-resonance-2011,finished,-,warleyalm,,2022-11-13T04:39:00.000Z,3,,A-7-20-20-14-exponential-75-exponential-50,A,7,20,20,14,exponential,75,exponential,50,565.36,0.9361,0,15-15-15-15-15-15-15-15-15-15-15-15-15-15,2,565.36,0.9361,0,15-15-15-15-15-15-15-15-15-15-15-15-15-15,2,3756.54,0.5751,0,15-10-10-10-10-10-10-18-12-12-12-12-12-12,2,7994.99,0.0958,15-10-10-15-9-10-15-9-17-11-15-9-11-15,38161.5,0.04,2,0.7683,8842.01,0,2.6,20-10-15-10-9-15-10-9-15-11-17-9-15-11,2,true
devout-serenity-2010,finished,-,warleyalm,,2022-11-13T04:38:57.000Z,3,,A-8-10-10-7-linear-50-linear-25,A,8,10,10,7,linear,50,linear,25,895.3,0,0,10-10-10-10-10-10-10,2,895.3,0,0,10-10-10-10-10-10-10,2,895.3,0,0,10-10-10-10-10-10-10,2,895.3,0,10-10-10-10-10-10-10,8701.68,0.01,2,0.8971,895.3,0,0.03,10-10-10-10-10-10-10,2,true
prime-mountain-2009,finished,-,warleyalm,,2022-11-13T04:38:54.000Z,3,,A-8-10-10-7-linear-100-linear-25,A,8,10,10,7,linear,100,linear,25,1152.9,0,0,10-10-10-10-10-10-10,2,1152.9,0,0,10-10-10-10-10-10-10,2,1152.9,0,0,10-10-10-10-10-10-10,2,1152.9,0,10-10-10-10-10-10-10,9037.13,0.01,2,0.8724,1152.9,0,0.03,10-10-10-10-10-10-10,2,true
cerulean-rain-2008,finished,-,warleyalm,,2022-11-13T04:38:52.000Z,3,,A-7-20-20-14-exponential-75-exponential-75,A,7,20,20,14,exponential,75,exponential,75,502.57,0.9459,0,16-16-16-16-16-16-16-16-16-16-16-16-16-16,2,1491.64,0.8394,0,16-16-16-20-20-20-20-20-20-20-20-20-20-20,2,4592.8,0.5054,0,16-18-18-18-18-18-18-18-18-18-18-18-18-18,2,7445.76,0.1981,16-10-20-12-12-12-13-12-16-10-20-15-12-15,43031.79,0.04,2,0.7842,9285.36,0,7.17,13-18-16-20-10-12-12-13-12-15-12-16-20-10,2,true
golden-shape-2007,finished,-,warleyalm,,2022-11-13T04:38:49.000Z,3,,A-7-20-20-14-exponential-75-exponential-100,A,7,20,20,14,exponential,75,exponential,100,664.34,0.9227,0,15-15-15-15-15-15-15-15-15-15-15-15-15-15,2,664.34,0.9227,0,15-15-15-15-15-15-15-15-15-15-15-15-15-15,2,2419.24,0.7187,0,15-15-10-10-18-18-18-18-1-1-1-1-1-1,2,7302.29,0.1509,15-9-15-20-15-20-9-15-17-11-15-9-11-15,38685.24,0.04,2,0.7777,8599.69,0,1.63,3-10-15-9-15-20-15-9-15-11-15-17-15-11,2,true
glowing-bush-2006,finished,-,warleyalm,,2022-11-13T04:38:47.000Z,3,,A-7-20-20-14-exponential-25-exponential-75,A,7,20,20,14,exponential,25,exponential,75,433.23,0.9458,0,17-17-17-17-17-17-17-17-17-17-17-17-17-17,2,1430.15,0.8211,0,17-17-17-17-17-11-11-11-11-11-11-11-11-11,2,3078.18,0.6149,0,17-14-14-4-4-4-4-19-19-19-19-19-19-19,2,4882.44,0.3891,17-11-14-15-9-13-9-15-17-10-11-6-15-16,35021.08,0.04,2,0.7718,7992.62,0,8.01,4-19-14-17-9-11-15-9-13-9-15-17-10-11,2,true
vivid-shadow-2005,finished,-,warleyalm,,2022-11-13T04:38:45.000Z,2,,A-7-20-20-14-exponential-25-exponential-25,A,7,20,20,14,exponential,25,exponential,25,549.17,0.9177,0,19-19-19-19-19-19-19-19-19-19-19-19-19-19,2,1853.69,0.722,0,4-4-4-4-11-11-11-11-11-11-11-11-11-11,2,3580.73,0.4631,0,4-4-4-4-8-8-8-7-7-7-7-7-7-7,2,6297.97,0.0556,4-14-8-11-18-13-11-18-11-18-13-11-16-10,30597.41,0.04,2,0.782,6668.83,0,1.06,19-8-4-14-18-11-15-18-11-18-11-10-16-11,2,true
true-plasma-2004,finished,-,warleyalm,,2022-11-13T04:38:42.000Z,3,,A-8-10-10-7-linear-25-linear-50,A,8,10,10,7,linear,25,linear,50,783.3,0.1228,0,7-7-7-7-7-7-7,2,816.5,0.0857,0,6-5-5-5-5-5-5,2,815.5,0.0868,0,6-6-6-6-6-6-6,2,893,0,6-5-5-5-6-5-5,8571.47,0.01,2,0.8958,893,0,0.03,6-5-5-5-6-5-5,2,true
super-silence-2003,finished,-,warleyalm,,2022-11-13T04:38:40.000Z,3,,A-7-20-20-14-exponential-25-exponential-100,A,7,20,20,14,exponential,25,exponential,100,423.64,0.9465,0,17-17-17-17-17-17-17-17-17-17-17-17-17-17,2,1042.12,0.8684,0,17-17-17-11-11-11-11-11-11-11-11-11-11-11,2,2713.26,0.6573,0,17-19-14-14-14-14-14-14-13-13-13-13-18-18,2,6003.61,0.2416,17-19-11-15-19-17-11-15-19-17-10-16-11-15,33761,0.04,2,0.7655,7916.22,0,3.03,18-9-14-19-17-11-15-17-19-11-17-10-16-11,2,true
cool-dew-2002,finished,-,warleyalm,,2022-11-13T04:38:37.000Z,3,,A-7-20-20-14-exponential-50-exponential-25,A,7,20,20,14,exponential,50,exponential,25,897.37,0.8809,0,4-4-4-4-4-4-4-4-4-4-4-4-4-4,2,1877.42,0.7508,0,4-4-4-4-11-11-11-11-11-11-11-11-11-11,2,3436.37,0.5439,0,4-4-4-4-8-8-7-7-7-7-7-7-7-7,2,7331.6,0.027,4-14-8-11-18-13-11-18-13-11-10-16-11-10,32384.74,0.04,2,0.7673,7534.78,1.94275E-05,1.11,8-14-4-18-11-13-18-11-18-11-10-16-11-10,2,true
soft-star-2001,finished,-,warleyalm,,2022-11-13T04:38:35.000Z,3,,A-8-10-10-7-linear-75-linear-75,A,8,10,10,7,linear,75,linear,75,1146.9,0.3104,0,10-10-6-10-6-10-10,2,1267.1,0.2381,0,6-7-7-7-7-7-7,2,1455,0.1251,0,6-6-7-7-7-7-7,2,1643.5,0.0118,6-7-6-7-7-6-7,9582.44,0.01,2,0.8264,1663.1,0,0.03,6-7-6-7-6-7-7,2,true
misty-water-2000,finished,-,warleyalm,,2022-11-13T04:38:33.000Z,2,,A-8-10-10-7-linear-25-linear-100,A,8,10,10,7,linear,25,linear,100,872.9,0.1631,0,7-7-7-7-7-7-7,2,829,0.2052,0,6-5-5-5-5-5-5,2,890.1,0.1466,0,6-6-6-6-7-7-7,2,987,0.0537,6-5-5-6-5-5-6,8715.44,0.01,2,0.8803,1043,0,0.03,6-6-5-5-6-5-5,2,true
sweet-star-1999,finished,-,warleyalm,,2022-11-13T04:38:30.000Z,3,,A-7-20-20-14-exponential-25-exponential-50,A,7,20,20,14,exponential,25,exponential,50,483.49,0.9308,0,17-17-17-17-17-17-17-17-17-17-17-17-17-17,2,1126.14,0.8387,0,17-17-17-11-11-11-11-11-11-11-11-11-11-11,2,3070.81,0.5602,0,17-4-4-4-4-4-4-4-4-4-4-4-4-8,2,6540.54,0.0633,17-19-11-14-18-15-17-11-15-11-17-10-16-11,31627.79,0.03,2,0.7792,6982.23,0,1.55,9-14-4-19-11-17-15-11-17-15-11-10-16-11,2,true
driven-river-1998,finished,-,warleyalm,,2022-11-13T04:38:28.000Z,3,,A-7-20-20-14-exponential-75-exponential-25,A,7,20,20,14,exponential,75,exponential,25,540.96,0.9433,0,15-15-15-15-15-15-15-15-15-15-15-15-15-15,2,540.96,0.9433,0,15-15-15-15-15-15-15-15-15-15-15-15-15-15,2,4248.56,0.555,0,15-10-18-18-12-12-12-12-12-12-12-12-12-12,2,8899.79,0.0679,15-10-18-10-15-10-18-15-17-11-15-10-11-15,37788.16,0.04,2,0.7473,9548.12,0,3.11,9-10-15-18-10-15-10-18-15-11-17-10-15-11,2,true
lyric-darkness-1997,finished,-,warleyalm,,2022-11-13T04:38:25.000Z,3,,A-7-20-20-14-exponential-50-exponential-50,A,7,20,20,14,exponential,50,exponential,50,503.09,0.932,0,17-17-17-17-17-17-17-17-17-17-17-17-17-17,2,271.36,0.9633,0,11-11-11-11-11-11-11-11-11-11-11-11-11-11,2,3439.16,0.535,0,11-4-4-4-4-4-4-4-4-4-4-4-4-4,2,6593.45,0.1084,11-4-14-18-13-18-11-18-18-11-10-16-6-11,33532.58,0.04,2,0.7795,7395.45,0,1.04,17-14-4-18-11-18-18-11-18-18-11-10-16-11,2,true
sandy-puddle-1996,finished,-,warleyalm,,2022-11-13T04:38:23.000Z,3,,A-7-20-20-14-exponential-100-linear-75,A,7,20,20,14,exponential,100,linear,75,537.24,0.8515,0,17-17-17-17-17-17-17-17-17-17-17-17-17-17,2,694.51,0.808,0,17-11-11-11-11-11-11-11-11-11-11-11-11-11,2,1240.13,0.6572,0,17-17-13-3-3-3-3-3-3-3-3-3-3-3,2,2155.62,0.4042,17-11-17-11-17-10-16-6-16-11-17-10-16-16,28247.68,0.03,2,0.8719,3617.8,0,0.38,11-17-17-17-17-17-17-11-10-10-10-10-10-10,2,true
lively-sun-1995,finished,-,warleyalm,,2022-11-13T04:38:20.000Z,3,,A-7-20-20-14-exponential-50-exponential-75,A,7,20,20,14,exponential,50,exponential,75,454.57,0.9402,0,17-17-17-17-17-17-17-17-17-17-17-17-17-17,2,454.57,0.9402,0,17-17-17-17-17-17-17-17-17-17-17-17-17-17,2,3381.32,0.5554,0,17-14-4-4-4-4-4-19-19-19-19-19-19-19,2,6203.52,0.1842,17-11-14-19-13-13-15-13-13-10-17-11-6-15,37313.67,0.03,2,0.7962,7604.56,0,4.19,19-4-17-14-13-13-11-15-13-13-15-10-6-17,2,true
vibrant-water-1994,finished,-,warleyalm,,2022-11-13T04:38:17.000Z,3,,A-8-10-10-7-linear-50-linear-50,A,8,10,10,7,linear,50,linear,50,817.6,0.1001,0,10-10-10-10-10-10-10,2,828,0.0886,0,6-5-5-5-5-5-5,2,847,0.0677,0,6-6-6-6-6-6-6,2,908.5,0,6-5-5-5-6-5-5,8696.88,0.01,2,0.8955,908.5,0,0.03,6-5-5-5-6-5-5,2,true
northern-valley-1993,finished,-,warleyalm,,2022-11-13T04:38:15.000Z,2,,A-8-10-10-7-linear-50-linear-100,A,8,10,10,7,linear,50,linear,100,872.9,0.1797,0,7-7-7-7-7-7-7,2,840.9,0.2098,0,6-5-5-5-5-5-5,2,906.1,0.1485,0,6-6-6-6-7-7-7,2,1007.7,0.053,6-5-5-6-5-5-6,8756.16,0.01,2,0.8785,1064.1,0,0.03,6-6-6-5-5-5-5,2,true
devoted-voice-1992,finished,-,warleyalm,,2022-11-13T04:38:12.000Z,3,,A-8-10-10-7-linear-50-linear-75,A,8,10,10,7,linear,50,linear,75,979.3,0.2144,0,10-10-6-10-6-10-10,2,948.9,0.2387,0,6-7-7-7-7-7-7,2,1208.8,0.0302,0,6-6-6-7-7-7-7,2,1231.9,0.0117,6-7-6-7-7-6-7,8941.24,0.01,2,0.8606,1246.5,0,0.03,6-6-7-6-7-7-7,2,true
apricot-frog-1991,finished,-,warleyalm,,2022-11-13T04:38:09.000Z,3,,A-7-20-20-7-exponential-75-exponential-50,A,7,20,20,7,exponential,75,exponential,50,512.21,0.8547,0,15-15-15-15-15-15-15,2,512.21,0.8547,0,15-15-15-15-15-15-15,2,2066.54,0.4136,0,15-10-10-10-10-10-10,2,3064.49,0.1305,15-10-10-15-9-10-15,18710.9,0.02,2,0.8116,3524.3,0,0.31,20-15-10-10-15-9-15,2,true
stilted-planet-1990,finished,-,warleyalm,,2022-11-13T04:38:06.000Z,3,,A-7-20-20-14-linear-75-linear-100,A,7,20,20,14,linear,75,linear,100,1867.6,0.431,0,15-15-15-15-15-15-15-15-15-15-15-15-15-15,2,2568,0.2176,0,11-17-17-17-17-17-17-17-17-17-17-17-17-17,2,2436,0.2578,0,11-11-11-11-11-11-11-11-11-11-11-11-11-11,2,3207.5,0.0227,11-17-17-11-17-17-11-17-17-11-17-17-11-17,19602.78,0.03,2,0.8326,3282.1,9.85137E-05,0.35,11-17-11-11-11-17-11-17-11-17-17-17-17-17,2,true
colorful-shadow-1989,finished,-,warleyalm,,2022-11-13T04:38:04.000Z,3,,A-7-20-20-7-exponential-100-exponential-50,A,7,20,20,7,exponential,100,exponential,50,227.6,0.9305,0,11-11-11-11-11-11-11,2,227.6,0.9305,0,11-11-11-11-11-11-11,2,1718.87,0.4754,0,11-4-4-4-4-4-4,2,2747.53,0.1614,11-4-18-4-13-18-13,18263.91,0.02,2,0.8206,3276.24,5.19988E-05,0.3,8-14-4-18-13-11-18,2,true
celestial-cherry-1988,finished,-,warleyalm,,2022-11-13T04:38:01.000Z,3,,A-7-20-20-7-exponential-50-exponential-50,A,7,20,20,7,exponential,50,exponential,50,412.56,0.8437,0,17-17-17-17-17-17-17,2,218.25,0.9173,0,11-11-11-11-11-11-11,2,1381.4,0.4767,0,11-4-4-4-4-4-4,2,2317.83,0.1219,11-4-14-18-13-18-11,16513.64,0.02,2,0.8402,2639.57,0,0.28,17-14-4-18-11-18-11,2,true
drawn-gorge-1987,finished,-,warleyalm,,2022-11-13T04:37:59.000Z,3,,A-7-20-20-14-linear-25-linear-100,A,7,20,20,14,linear,25,linear,100,1334,0.4775,0,17-17-17-17-17-17-17-17-17-17-17-17-17-17,2,1705.4,0.332,0,11-16-16-16-16-16-16-16-16-16-16-16-16-16,2,2223.4,0.1291,0,11-11-17-17-17-10-10-10-10-10-10-10-10-10,2,2533.3,0.0078,11-16-10-16-10-16-16-10-16-10-16-16-10-16,18063.73,0.04,2,0.8587,2553.1,0,0.34,11-16-10-16-10-16-16-10-16-10-16-10-16-16,2,true
hopeful-serenity-1986,finished,-,warleyalm,,2022-11-13T04:37:56.000Z,2,,A-7-20-20-7-exponential-100-exponential-25,A,7,20,20,7,exponential,100,exponential,25,666.31,0.8224,0,4-4-4-4-4-4-4,2,1513.78,0.5966,0,4-4-4-11-11-11-11,2,1886.66,0.4973,0,4-4-4-8-8-8-8,2,3347.3,0.1081,4-11-18-13-4-18-11,17691.13,0.02,2,0.7879,3752.8,0,0.32,8-14-4-18-13-11-18,2,true
wobbly-yogurt-1985,finished,-,warleyalm,,2022-11-13T04:37:53.000Z,3,,A-7-20-20-14-linear-100-linear-25,A,7,20,20,14,linear,100,linear,25,1626.8,0.345,0,4-4-4-4-4-4-4-4-4-4-4-4-4-4,2,2404.6,0.0318,0,11-10-10-10-10-10-10-10-10-10-10-10-10-10,2,2435.8,0.0193,0,11-11-11-11-11-10-10-10-10-10-10-10-10-10,2,2483.7,0,11-10-10-10-10-10-10-10-10-16-10-10-10-10,18554.48,0.04,2,0.8661,2483.7,0,0.29,11-10-10-10-10-10-10-10-10-16-10-10-10-10,2,true
visionary-capybara-1984,finished,-,warleyalm,,2022-11-13T04:37:50.000Z,3,,A-7-20-20-14-linear-100-linear-50,A,7,20,20,14,linear,100,linear,50,1688.4,0.3875,0,18-18-18-18-18-18-18-18-18-18-18-18-18-18,2,2422.3,0.1212,0,11-10-10-10-10-10-10-10-10-10-10-10-10-10,2,2723.4,0.012,0,11-11-11-10-10-10-10-10-10-10-10-10-10-10,2,2756.5,0,11-10-10-10-10-16-10-10-10-10-16-10-10-10,18842.59,0.03,2,0.8537,2756.5,0,0.28,11-10-10-10-10-16-10-10-10-10-16-10-10-10,2,true
neat-sun-1983,finished,-,warleyalm,,2022-11-13T04:37:48.000Z,2,,A-7-20-20-14-linear-100-linear-75,A,7,20,20,14,linear,100,linear,75,2272,0.3956,0,17-17-17-17-17-17-17-17-17-17-17-17-17-17,2,2493.1,0.3368,0,17-10-10-10-10-10-10-10-10-10-10-10-10-10,2,2736,0.2722,0,17-17-10-10-10-10-10-10-10-10-10-10-10-10,2,3759.3,0,17-10-11-10-11-10-10-11-10-11-10-11-10-10,19841.9,0.03,2,0.8105,3759.3,2.81023E-05,0.23,17-10-11-10-11-10-10-11-10-11-10-11-10-10,2,true
worldly-wind-1982,finished,-,warleyalm,,2022-11-13T04:37:45.000Z,3,,A-7-20-20-14-linear-100-linear-100,A,7,20,20,14,linear,100,linear,100,2158,0.3656,0,11-11-11-11-11-11-11-11-11-11-11-11-11-11,2,2221,0.347,0,11-16-16-16-16-16-16-16-16-16-16-16-16-16,2,2634,0.2256,0,11-11-10-10-10-10-10-10-10-10-10-10-10-10,2,3401.4,0,11-16-10-16-10-16-16-10-16-10-16-10-16-16,19424.12,0.04,2,0.8249,3401.4,0,0.21,11-16-10-16-10-16-16-10-16-10-16-10-16-16,2,true
vague-dawn-1981,finished,-,warleyalm,,2022-11-13T04:37:42.000Z,3,,A-7-20-20-14-linear-25-linear-75,A,7,20,20,14,linear,25,linear,75,1768,0.3593,0,17-17-17-17-17-17-17-17-17-17-17-17-17-17,2,1803.1,0.3466,0,11-10-10-10-10-10-10-10-10-10-10-10-10-10,2,2186.1,0.2078,0,11-17-17-10-10-10-10-10-10-10-10-10-10-10,2,2759.4,0,11-10-11-10-11-10-10-11-10-11-10-11-10-10,18289.08,0.04,2,0.8491,2759.4,0,0.23,11-10-11-10-11-10-10-11-10-11-10-11-10-10,2,true
rose-star-1980,finished,-,warleyalm,,2022-11-13T04:37:40.000Z,3,,A-7-20-20-7-exponential-50-exponential-75,A,7,20,20,7,exponential,50,exponential,75,384.26,0.8799,0,17-17-17-17-17-17-17,2,1390.47,0.5654,0,17-17-17-17-11-11-17,2,1631.32,0.4901,0,17-14-4-4-4-4-4,2,2183.18,0.3177,17-11-14-19-13-13-15,18301.87,0.02,2,0.8252,3199.56,0,0.54,19-14-4-17-11-13-15,2,true
grateful-dust-1979,finished,-,warleyalm,,2022-11-13T04:37:37.000Z,3,,A-7-20-20-7-exponential-100-exponential-75,A,7,20,20,7,exponential,100,exponential,75,407.51,0.8827,0,17-17-17-17-17-17-17,2,1417.82,0.5917,0,17-17-17-17-11-11-17,2,1878.54,0.4591,0,17-4-4-4-4-4-19,2,2356.18,0.3216,17-11-4-13-13-13-13,20435.47,0.02,2,0.8301,3472.91,0,0.74,14-4-17-13-11-13-13,2,true
sage-capybara-1978,finished,-,warleyalm,,2022-11-13T04:37:35.000Z,2,,A-7-20-20-14-linear-25-linear-25,A,7,20,20,14,linear,25,linear,25,1400,0.2264,0,18-18-18-18-18-18-18-18-18-18-18-18-18-18,2,1664.3,0.0803,0,11-16-16-16-16-16-16-16-16-16-16-16-16-16,2,1760.8,0.027,0,11-11-11-11-11-11-11-11-10-10-10-10-10-10,2,1809.7,0,11-16-16-16-16-16-10-16-16-16-16-16-16-10,17363.56,0.04,2,0.8958,1809.7,6.13979E-05,0.33,11-16-16-16-16-16-10-16-16-16-16-16-16-10,2,true
eager-snowflake-1977,finished,-,warleyalm,,2022-11-13T04:37:32.000Z,3,,A-7-20-20-14-linear-25-linear-50,A,7,20,20,14,linear,25,linear,50,1334,0.3563,0,17-17-17-17-17-17-17-17-17-17-17-17-17-17,2,1677.6,0.1905,0,11-16-16-16-16-16-16-16-16-16-16-16-16-16,2,1970,0.0494,0,11-11-11-11-10-10-10-10-10-10-10-10-10-10,2,2072.4,0,11-16-16-10-16-16-16-10-16-16-16-10-16-16,17584.16,0.04,2,0.8821,2072.4,0,0.3,11-10-16-16-16-16-16-10-16-16-10-16-16-16,2,true
lively-salad-1976,finished,-,warleyalm,,2022-11-13T04:37:29.000Z,3,,A-7-20-20-7-exponential-50-exponential-25,A,7,20,20,7,exponential,50,exponential,25,689.73,0.7662,0,4-4-4-4-4-4-4,2,1696.12,0.425,0,4-4-4-4-11-11-11,2,1587.55,0.4618,0,4-4-4-4-8-8-7,2,2775.57,0.0591,4-14-8-11-18-13-11,16019.14,0.02,2,0.8158,2950,0,0.41,17-8-4-14-18-11-18,2,true
peach-thunder-1975,finished,-,warleyalm,,2022-11-13T04:37:26.000Z,3,,A-7-20-20-14-linear-50-linear-50,A,7,20,20,14,linear,50,linear,50,1822,0.2058,0,11-11-11-11-11-11-11-11-11-11-11-11-11-11,2,1846.5,0.1951,0,11-16-16-16-16-16-16-16-16-16-16-16-16-16,2,2204,0.0393,0,11-11-11-11-10-10-10-10-10-10-10-10-10-10,2,2294.1,0,11-16-16-10-16-16-16-10-16-16-16-10-16-16,17998.39,0.03,2,0.8725,2294.1,0,0.31,11-16-16-10-16-16-16-10-16-16-16-10-16-16,2,true
expert-darkness-1974,finished,-,warleyalm,,2022-11-13T04:37:24.000Z,3,,A-7-20-20-14-linear-50-linear-75,A,7,20,20,14,linear,50,linear,75,1936,0.3742,0,17-17-17-17-17-17-17-17-17-17-17-17-17-17,2,2034,0.3425,0,11-10-10-10-10-10-10-10-10-10-10-10-10-10,2,2458,0.2055,0,11-17-17-10-10-10-10-10-10-10-10-10-10-10,2,3093.6,0,11-10-11-10-11-10-10-11-10-11-10-11-10-10,18798.09,0.04,2,0.8354,3093.6,0,0.23,11-10-11-10-11-10-10-11-10-11-10-11-10-10,2,true
cosmic-paper-1973,finished,-,warleyalm,,2022-11-13T04:37:21.000Z,3,,A-7-20-20-7-exponential-75-exponential-25,A,7,20,20,7,exponential,75,exponential,25,485.01,0.8805,0,15-15-15-15-15-15-15,2,485.01,0.8805,0,15-15-15-15-15-15-15,2,2405.56,0.4072,0,15-10-18-18-12-12-12,2,3484.11,0.1414,15-10-18-10-15-10-18,18563,0.02,2,0.7814,4058.12,0,0.28,9-10-15-18-10-15-10,2,true
vague-wave-1972,finished,-,warleyalm,,2022-11-13T04:37:19.000Z,2,,A-7-20-20-7-exponential-75-exponential-100,A,7,20,20,7,exponential,75,exponential,100,616.34,0.8064,0,15-15-15-15-15-15-15,2,616.34,0.8064,0,15-15-15-15-15-15-15,2,1079.24,0.661,0,15-15-10-10-18-18-18,2,2330.12,0.2681,15-9-15-20-15-20-9,18904.23,0.02,2,0.8316,3183.79,0,0.34,3-10-15-20-15-9-15,2,true
rural-pyramid-1971,finished,-,warleyalm,,2022-11-13T04:37:16.000Z,3,,A-7-20-20-7-exponential-75-exponential-75,A,7,20,20,7,exponential,75,exponential,75,432.26,0.9004,0,16-16-16-16-16-16-16,2,2420.06,0.4421,0,16-16-16-20-10-20-20,2,2212.8,0.4899,0,16-18-18-18-18-18-18,2,3085.07,0.2888,16-10-20-12-12-12-13,21058.93,0.02,2,0.794,4338.04,0,0.51,13-18-16-12-20-12-10,2,true
